y,z
8.079819833655797368e+00,2.164333297574535564e+01
8.386186032002525437e+00,2.170258247699062082e+01
8.698406298675768866e+00,2.179598805714541498e+01
9.014636797925685840e+00,2.192539991047768666e+01
9.332653149816973581e+00,2.209260070294768141e+01
9.649815070023961994e+00,2.229924833300135845e+01
9.963036240996373749e+00,2.254680623852862809e+01
1.026876254523008392e+01,2.283646055249037232e+01
1.056296245264935507e+01,2.316902401048098525e+01
1.084113397130538026e+01,2.354482738742907344e+01
1.109833305418290905e+01,2.396360042541687818e+01
1.132922858477827788e+01,2.442434572564518902e+01
1.152818889145495440e+01,2.492521089202873696e+01
1.168940399682653641e+01,2.546336625184393299e+01
1.180704632418107991e+01,2.603489758431026502e+01
1.187547021926180690e+01,2.663472521456415620e+01
1.188944733779527674e+01,2.725656223828161728e+01
1.184443075965793746e+01,2.789292511463807855e+01
1.173683586359202913e+01,2.853520895406910896e+01
1.156432099761039289e+01,2.917383713059602712e+01
1.132604650318628892e+01,2.979849011973476536e+01
1.102288756833371153e+01,3.039841173563183219e+01
1.065757562732869168e+01,3.096278264013130155e+01
1.023474539467994759e+01,3.148114199620536269e+01
9.760870556738725057e+00,3.194382972174492608e+01
9.244080500151284241e+00,3.234241549150543449e+01
8.693862366274082376e+00,3.267007790906867370e+01
8.120665623258455312e+00,3.292189918580577057e+01
7.535438211055105029e+00,3.309504752109112502e+01
6.949132041990606190e+00,3.318883051738058043e+01
6.372219560275899752e+00,3.320461679484103712e+01
5.814261369252625045e+00,3.314563726581460656e+01
5.283557912671864365e+00,3.301668991904677597e+01
4.786907173785019509e+00,3.282378048552670435e+01
4.329477368092460310e+00,3.257373489918701637e+01
3.914790888361981747e+00,3.227381795902710593e+01
3.544805237466163383e+00,3.193138693082983082e+01
3.220069594567779081e+00,3.155360051464343485e+01
2.939932413375721865e+00,3.114719437048717765e+01
2.702775711567915629e+00,3.071832576945618243e+01
2.506254633776476837e+00,3.027248299597569670e+01
2.347525396929548425e+00,2.981445039618970583e+01
2.223449838816376811e+00,2.934831747818301295e+01
2.130769683996557085e+00,2.887751989893697413e+01
2.066247795458674208e+00,2.840490101271071310e+01
2.026776850595096491e+00,2.793278436090623984e+01
2.009458037792674734e+00,2.746304957415007308e+01
2.011653628077478384e+00,2.699720626974888305e+01
2.031017818049866808e+00,2.653646242633654495e+01
2.065510265569236559e+00,2.608178528010995123e+01
2.113396430452770147e+00,2.563395397724193359e+01
2.173238336566048812e+00,2.519360405522308000e+01
2.243878798055492396e+00,2.476126436357720451e+01
2.324421574438394700e+00,2.433738733525802544e+01
2.414209381220608019e+00,2.392237364721880866e+01
2.512801207604627773e+00,2.351659231773547276e+01
2.619949988986663314e+00,2.312039722402415620e+01
2.735581348433204329e+00,2.273414092044892598e+01
2.859773852093932422e+00,2.235818651909508148e+01
2.992741009985567580e+00,2.199291827635039809e+01
3.134815086432779729e+00,2.163875142065274915e+01
3.286432654549211296e+00,2.129614166231309724e+01
3.448121728065017599e+00,2.096559474765100362e+01
3.620490224047899996e+00,2.064767635579617888e+01
3.804215445051930100e+00,2.034302258528959939e+01
4.000034213274766159e+00,2.005235123612953174e+01
4.208733237518193171e+00,1.977647405772007616e+01
4.431139241954376473e+00,1.951631010049706205e+01
4.668108330390493776e+00,1.927290027467248024e+01
4.920513998049109716e+00,1.904742317894515224e+01
5.189233132718912955e+00,1.884121220994516221e+01
5.475129267240474107e+00,1.865577389355823357e+01
5.779032255590094813e+00,1.849280728499696735e+01
6.101713446809892361e+00,1.835422415714310063e+01
6.443855328407929406e+00,1.824216952640501788e+01
6.806014510394857275e+00,1.815904184071023408e+01
7.188576833842334146e+00,1.810751186248399947e+01
7.591703330477749034e+00,1.809053890685594013e+01
8.015265756667840691e+00,1.811138262834402113e+01
8.458770510190467107e+00,1.817360797639178216e+01
8.921269957434528663e+00,1.828108025503107825e+01
9.401260612169775044e+00,1.843794642817369223e+01
9.896568290230217002e+00,1.864859793001800981e+01
1.040422140762727032e+01,1.891760931662864920e+01
1.092031509389397748e+01,1.924964621560589961e+01
1.143987086023838273e+01,1.964933533547300115e+01
1.195669927869819382e+01,2.012108899461079403e+01
1.246327653192495255e+01,2.066887701522941612e+01
1.295064972852076224e+01,2.129594028575004927e+01
1.340839033572992278e+01,2.200444328988694309e+01
1.382461951773037967e+01,2.279506793612894100e+01
1.418613283017968030e+01,2.366655855073553383e+01
1.447865348492275039e+01,2.461523817244938073e+01
1.468724176601036469e+01,2.563452913446694836e+01
1.479688139715046269e+01,2.671452545886163321e+01
1.479325002170174663e+01,2.784167894615504224e+01
1.466365932143257567e+01,2.899867196127568292e+01
1.439812085576514633e+01,3.016455363558072733e+01
1.399045881180304640e+01,3.131520779808792199e+01
1.343935572269881895e+01,3.242419628195421666e+01
1.274918992377366500e+01,3.346397851382027255e+01
1.193051396138032771e+01,3.440744995842572251e+01
1.100004057715644379e+01,3.522967624585978541e+01
9.980052257800414495e+00,3.590964042916409227e+01
8.897228832722669623e+00,3.643178465301894420e+01
7.780982645074489668e+00,3.678712955626914294e+01
6.661481582427080106e+00,3.697380211544613360e+01
5.567603066029746195e+00,3.699689004921204116e+01
4.525078423868850841e+00,3.686765009215434219e+01
3.555050769333986338e+00,3.660220202782932120e+01
2.673189842476277889e+00,3.621991453763183699e+01
1.889405883518500584e+00,3.574171635871462627e+01
1.208107631424192085e+00,3.518854519795203828e+01
6.288785689773036536e-01,3.458008924177811139e+01
1.474114466784006150e-01,3.393390165443373974e+01
-2.434571295379839295e-01,3.326489705448869927e+01
-5.527424053464897735e-01,3.258518469685658658e+01
-7.904270648550768552e-01,3.190416187163787853e+01
-9.667445116392108240e-01,3.122878155581021531e+01
-1.091642859923871445e+00,3.056391495425324223e+01
-1.174418338969337894e+00,2.991274527661705918e+01
-1.223492996201272831e+00,2.927714783381429697e+01
-1.246306249869765459e+00,2.865802911866576608e+01
-1.249290286166741870e+00,2.805561175232149296e+01
-1.237903001077355292e+00,2.746966236531590866e+01
-1.216697233957723334e+00,2.689966593309082654e+01
-1.189410182369720514e+00,2.634495354778186282e+01
-1.159061450643677382e+00,2.580479193383941450e+01
-1.128051897067474885e+00,2.527844296971400695e+01
-1.098258282397385877e+00,2.476520065997791065e+01
-1.071120787483947234e+00,2.426441183485071917e+01
-1.047721908747886399e+00,2.377548560932747534e+01
-1.028856206893873138e+00,2.329789546934192046e+01
-1.015091006384706285e+00,2.283117684504221145e+01
-1.006818523657455167e+00,2.237492220733531667e+01
-1.004300117660485325e+00,2.192877507918247559e+01
-1.007703462030050012e+00,2.149242386785165593e+01
-1.017133472315633780e+00,2.106559607227942976e+01
-1.032657810097708628e+00,2.064805317393534523e+01
-1.054327746082123873e+00,2.023958635544342854e+01
-1.082195107969992076e+00,1.984001308764161919e+01
-1.116325973886639789e+00,1.944917456567653602e+01
-1.156811703626417165e+00,1.906693394485227699e+01
-1.203777831418588740e+00,1.869317531731301330e+01
-1.257391277640484306e+00,1.832780337402896720e+01
-1.317866274351807476e+00,1.797074370795366960e+01
-1.385469341533018373e+00,1.762194373028856731e+01
-1.460523597843946142e+00,1.728137419044378831e+01
-1.543412641568699062e+00,1.694903131034170229e+01
-1.634584193872535396e+00,1.662493956463207923e+01
-1.734553657008444549e+00,1.630915516006825783e+01
-1.843907703900328432e+00,1.600177028991543793e+01
-1.963307981618156450e+00,1.570291826318872275e+01
-2.093494978468768863e+00,1.541277963421864428e+01
-2.235292071357071642e+00,1.513158948603050113e+01
-2.389609735078806363e+00,1.485964605181436937e+01
-2.557449856339226280e+00,1.459732089281609113e+01
-2.739910050231387117e+00,1.434507088864536328e+01
-2.938187822870133914e+00,1.410345233743159632e+01
-3.153584357505166746e+00,1.387313750830889703e+01
-3.387507618663638809e+00,1.365493403675021966e+01
-3.641474364778596762e+00,1.344980760295466204e+01
-3.917110528410048254e+00,1.325890838242439074e+01
-4.216149257464190114e+00,1.308360180212283908e+01
-4.540425702393200424e+00,1.292550416907081789e+01
-4.891867373545347952e+00,1.278652375171536626e+01
-5.272478568814638500e+00,1.266890787441373867e+01
-5.684316972988910699e+00,1.257529651255523717e+01
-6.129460045438890781e+00,1.250878272292794158e+01
-6.609958232748311957e+00,1.247297997320039897e+01
-7.127771363265280158e+00,1.247209599460960838e+01
-7.684683806903727543e+00,1.251101210501742855e+01
-8.282193138769809337e+00,1.259536594705492973e+01
-8.921366180956075809e+00,1.273163414697449269e+01
-9.602655509807856760e+00,1.292720938997682900e+01
-1.032566897051739119e+01,1.319046367493773886e+01
-1.108888469904835006e+01,1.353078589930695586e+01
-1.188930500944817581e+01,1.395857730289378651e+01
-1.272204483340216719e+01,1.448518261724705880e+01
-1.357985497867893088e+01,1.512272814772729390e+01
-1.445258830475609457e+01,1.588383089510399948e+01
-1.532662917293114369e+01,1.678113615710855910e+01
-1.618432440810495621e+01,1.782663657156130910e+01
-1.700347837732600098e+01,1.903072607241423952e+01
-1.775700556304922628e+01,2.040095182022741938e+01
-1.841286917355677133e+01,2.194045119612072980e+01
-1.893446861946688742e+01,2.364610544679871040e+01
-1.928166212204295249e+01,2.550651166593521779e+01
-1.941260768939638837e+01,2.749997170119332424e+01
-1.928655567916753455e+01,2.959281298867541565e+01
-1.886760785074886115e+01,3.173847102016398480e+01
-1.812925821203883459e+01,3.387783710165140860e+01
-1.705925962908829874e+01,3.594135335722008762e+01
-1.566406475170512991e+01,3.785316206660030502e+01
-1.397186371007634165e+01,3.953725601733905393e+01
-1.203320940222521962e+01,4.092506045653613711e+01
-9.918495142939951492e+00,4.196332566667095421e+01
-7.712155453643315894e+00,4.262082321455575595e+01
-5.504279561762839279e+00,4.289233174696129680e+01
-3.381094608084849629e+00,4.279888069525600969e+01
-1.416178584764651305e+00,4.238410191920571890e+01
3.358997676130759391e-01,4.170752546930060589e+01
1.842507170398418381e+00,4.083637357960314063e+01
3.092373764540278458e+00,3.983759808066239572e+01
4.092286490925367559e+00,3.877155739889005304e+01
4.862257528631595882e+00,3.768805472138681267e+01
5.430382695420833628e+00,3.662475921180414673e+01
5.828294972697753096e+00,3.560753648367948898e+01
6.087692872727124005e+00,3.465200372047515032e+01
6.238047241731054626e+00,3.376565177798339334e+01
6.305344294102910752e+00,3.295003638685751923e+01
6.311612170915462450e+00,3.220273433084560821e+01
6.274966716601836580e+00,3.151892633760646589e+01
6.209954320919693238e+00,3.089258271945007905e+01
6.128029936240606546e+00,3.031729211582020511e+01
6.038065574221234577e+00,2.978680066987224251e+01
5.946829602814850624e+00,2.929533281712356541e+01
5.859408426753222265e+00,2.883775689730652658e+01
5.779561664596758241e+00,2.840964645606638328e+01
5.710012839044597222e+00,2.800727552936761100e+01
5.652682792613447305e+00,2.762757530296683584e+01
5.608874794045880741e+00,2.726807089724778521e+01
5.579420180419890407e+00,2.692681056512647686e+01
5.564792380486617063e+00,2.660229495996324189e+01
5.565195867258501572e+00,2.629341092507608479e+01
5.580635300697328383e+00,2.599937210674444188e+01
5.610968985932226261e+00,2.571966729779515148e+01
5.655949835183986529e+00,2.545401654943258052e+01
5.715256279594434830e+00,2.520233457652192399e+01
5.788515005555884052e+00,2.496470070574761735e+01
5.875316957233828852e+00,2.474133449258484774e+01
5.975227722126799534e+00,2.453257610355882079e+01
6.087793173507343170e+00,2.433887058512228663e+01
6.212541061695271871e+00,2.416075519305830710e+01
6.348979109846161428e+00,2.399884901920260205e+01
6.496590068345537539e+00,2.385384421450046588e+01
6.654824107692856927e+00,2.372649816249864685e+01
6.823088878474496077e+00,2.361762600203787699e+01
7.000737536302052533e+00,2.352809293116208877e+01
7.187055018585658317e+00,2.345880574680893105e+01
7.381242868908110211e+00,2.341070308876494366e+01
7.582402934374731451e+00,2.338474386490695167e+01
7.789520312695962012e+00,2.338189334227468663e+01
8.001445999841282131e+00,2.340310640052487301e+01
8.216879786248435735e+00,2.344930746747539629e+01
8.434354069075411076e+00,2.352136669862767704e+01
8.652219387462855238e+00,2.362007203276077050e+01
8.868632642465893667e+00,2.374609686384655660e+01
9.081549125277582846e+00,2.389996322603042600e+01
9.288719634679118542e+00,2.408200060331951065e+01
9.487694100683601306e+00,2.429230075744846573e+01
9.675833224279850597e+00,2.453066932144252377e+01
9.850329666054069122e+00,2.479657533251592483e+01
1.000824023792234385e+01,2.508910036788904563e+01
1.014653033843238283e+01,2.540688948167655070e+01
1.026213149013871551e+01,2.574810668731615237e+01
1.035201226030245003e+01,2.611039823958470052e+01
1.041326205890965362e+01,2.649086737863020602e+01
1.044318631625952065e+01,2.688606442741370728e+01
1.043941038000050092e+01,2.729199609722214603e+01
1.039998820757893228e+01,2.770415746902699894e+01
1.032351067251400067e+01,2.811758931289782737e+01
1.020920719629745399e+01,2.852696214817202858e+01
1.005703363318237464e+01,2.892668674986041566e+01
9.867739051074718049e+00,2.931104875496167139e+01
9.642904425839832427e+00,2.967436277385232302e+01
9.384947401942559608e+00,3.001113919485023018e+01
9.097089185238376174e+00,3.031625496249444041e+01
8.783282227194597169e+00,3.058511830348763283e+01
8.448100416503057986e+00,3.081381692447111220e+01
8.096596691242810451e+00,3.099923978029735494e+01
7.734135934804304391e+00,3.113916414448955194e+01
7.366213329912110197e+00,3.123230228198431035e+01
6.998269691261290504e+00,3.127830525316167254e+01
6.635515481483923672e+00,3.127772487905504306e+01
6.282774210084365762e+00,3.123193823277323133e+01
5.944353870223980429e+00,3.114304178154931435e+01
5.623952281384612562e+00,3.101372417668444470e+01
5.324599064641666324e+00,3.084712751283516852e+01
5.048633886857145647e+00,3.064670665687110684e+01
4.797717924181241322e+00,3.041609513136258514e+01
4.572873464451145509e+00,3.015898428445285973e+01
4.374545315523914901e+00,2.987902038930443638e+01
4.202677211020858117e+00,2.957972218614816384e+01
4.056796605570707648e+00,2.926441944895567815e+01
3.936101964823498722e+00,2.893621158983762243e+01
3.839547693548097218e+00,2.859794418697563856e+01
3.765923028772724557e+00,2.825220064216330229e+01
3.713922405557236406e+00,2.790130589328726174e+01
3.682205873452735645e+00,2.754733914437794695e+01
3.669449037557102944e+00,2.719215283819772822e+01
3.674382692140596429e+00,2.683739549427398785e+01
3.695822808337697829e+00,2.648453649287130318e+01
3.732691850386006482e+00,2.613489134480882115e+01
3.784032557438991695e+00,2.578964640913585882e+01
3.849015373508106741e+00,2.544988238295568195e+01
3.926940668705996895e+00,2.511659618078519074e+01
4.017236798741937953e+00,2.479072104481389971e+01
4.119454919406612348e+00,2.447314488827282020e+01
4.233261326029409410e+00,2.416472698093789262e+01
4.358427937135851415e+00,2.386631314867097231e+01
4.494821395185764956e+00,2.357874968753803913e+01
4.642391120498055024e+00,2.330289619589777672e+01
4.801156530026768010e+00,2.303963751175033536e+01
4.971193521646155133e+00,2.278989491266811740e+01
5.152620227087661320e+00,2.255463669524284498e+01
5.345581952164831563e+00,2.233488820215875137e+01
5.550235150798916273e+00,2.213174130849204957e+01
5.766730219183220818e+00,2.194636331440383969e+01
5.995192848231716276e+00,2.178000511804730621e+01
6.235703637001151378e+00,2.163400845874618383e+01
6.488275648769275428e+00,2.150981192454723612e+01
6.752829587801751465e+00,2.140895530834534455e+01
7.029166292876785072e+00,2.133308177151941720e+01
7.316936289323344944e+00,2.128393713278784460e+01
7.615606222428592531e+00,2.126336544354731473e+01
7.924422121211724956e+00,2.127329984216700609e+01
8.242369624133479178e+00,2.131574750450817746e+01
8.568131550069105984e+00,2.139276733650599382e+01
8.900043532111707734e+00,2.150643890278244541e+01
9.236048860868304899e+00,2.165882097586991861e+01
