x,z
6.090682352969134072e+00,2.164333297574535564e+01
6.289596101037800757e+00,2.170258247699062082e+01
6.499255094134273492e+00,2.179598805714541498e+01
6.719170214588422674e+00,2.192539991047768666e+01
6.948716872922148902e+00,2.209260070294768141e+01
7.187110500611630926e+00,2.229924833300135845e+01
7.433380957552864210e+00,2.254680623852862809e+01
7.686346485897215253e+00,2.283646055249037232e+01
7.944588091830501853e+00,2.316902401048098525e+01
8.206425527912386997e+00,2.354482738742907344e+01
8.469896372251685790e+00,2.396360042541687818e+01
8.732740040444808116e+00,2.442434572564518902e+01
8.992388894878155625e+00,2.492521089202873696e+01
9.245968894535835148e+00,2.546336625184393299e+01
9.490312404764905452e+00,2.603489758431026502e+01
9.721985796706523075e+00,2.663472521456415620e+01
9.937334238962051813e+00,2.725656223828161728e+01
1.013254554884537484e+01,2.789292511463807855e+01
1.030373406992663021e+01,2.853520895406910896e+01
1.044704424929317099e+01,2.917383713059602712e+01
1.055877192412489407e+01,2.979849011973476536e+01
1.063549938203103373e+01,3.039841173563183219e+01
1.067423820066130169e+01,3.096278264013130155e+01
1.067257194332804104e+01,3.148114199620536269e+01
1.062878928846323134e+01,3.194382972174492608e+01
1.054199741529077983e+01,3.234241549150543449e+01
1.041220572377683062e+01,3.267007790906867370e+01
1.024037138802655633e+01,3.292189918580577057e+01
1.002840081154974605e+01,3.309504752109112502e+01
9.779104551500282128e+00,3.318883051738058043e+01
9.496107300549313734e+00,3.320461679484103712e+01
9.183718526521971626e+00,3.314563726581460656e+01
8.846772810795037856e+00,3.301668991904677597e+01
8.490451320982719707e+00,3.282378048552670435e+01
8.120096906262949332e+00,3.257373489918701637e+01
7.741034952445900785e+00,3.227381795902710593e+01
7.358410546037508659e+00,3.193138693082983082e+01
6.977050015180374487e+00,3.155360051464343485e+01
6.601351973119115257e+00,3.114719437048717765e+01
6.235210017144775740e+00,3.071832576945618243e+01
5.881966586587089374e+00,3.027248299597569670e+01
5.544395391306028209e+00,2.981445039618970583e+01
5.224708391868380097e+00,2.934831747818301295e+01
4.924582536563179680e+00,2.887751989893697413e+01
4.645201251306517065e+00,2.840490101271071310e+01
4.387305905721732735e+00,2.793278436090623984e+01
4.151253000209068844e+00,2.746304957415007308e+01
3.937073503967429389e+00,2.699720626974888305e+01
3.744531516378434510e+00,2.653646242633654495e+01
3.573180146545577696e+00,2.608178528010995123e+01
3.422413158447943360e+00,2.563395397724193359e+01
3.291511485648426216e+00,2.519360405522308000e+01
3.179684170740188609e+00,2.476126436357720451e+01
3.086103633471719121e+00,2.433738733525802544e+01
3.009935427568386501e+00,2.392237364721880866e+01
2.950362822933608520e+00,2.351659231773547276e+01
2.906606661400710223e+00,2.312039722402415620e+01
2.877940994159305710e+00,2.273414092044892598e+01
2.863705029586695705e+00,2.235818651909508148e+01
2.863311911837419288e+00,2.199291827635039809e+01
2.876254821652234117e+00,2.163875142065274915e+01
2.902110848130288634e+00,2.129614166231309724e+01
2.940543028772180989e+00,2.096559474765100362e+01
2.991300898701464650e+00,2.064767635579617888e+01
3.054219831236108185e+00,2.034302258528959939e+01
3.129219392617690332e+00,2.005235123612953174e+01
3.216300874683398092e+00,1.977647405772007616e+01
3.315544110966877511e+00,1.951631010049706205e+01
3.427103624065627407e+00,1.927290027467248024e+01
3.551204094698114044e+00,1.904742317894515224e+01
3.688135085033213745e+00,1.884121220994516221e+01
3.838244889801783799e+00,1.865577389355823357e+01
4.001933327545653007e+00,1.849280728499696735e+01
4.179643220350096833e+00,1.835422415714310063e+01
4.371850242996076830e+00,1.824216952640501788e+01
4.579050751537262265e+00,1.815904184071023408e+01
4.801747127423022121e+00,1.810751186248399947e+01
5.040430098064953235e+00,1.809053890685594013e+01
5.295557421306233081e+00,1.811138262834402113e+01
5.567528254842393665e+00,1.817360797639178216e+01
5.856652480377200654e+00,1.828108025503107825e+01
6.163114228082933188e+00,1.843794642817369223e+01
6.486928866491616930e+00,1.864859793001800981e+01
6.827892808865477114e+00,1.891760931662864920e+01
7.185525668741655991e+00,1.924964621560589961e+01
7.559004611256888495e+00,1.964933533547300115e+01
7.947091236155038096e+00,2.012108899461079403e+01
8.348052040409353225e+00,2.066887701522941612e+01
8.759574489560913335e+00,2.129594028575004927e+01
9.178682013456898048e+00,2.200444328988694309e+01
9.601652845684199633e+00,2.279506793612894100e+01
1.002394951288881764e+01,2.366655855073553383e+01
1.044016784461790337e+01,2.461523817244938073e+01
1.084401640864838789e+01,2.563452913446694836e+01
1.122833894438458557e+01,2.671452545886163321e+01
1.158519318966117240e+01,2.784167894615504224e+01
1.190599887286522929e+01,2.899867196127568292e+01
1.218176491772196357e+01,3.016455363558072733e+01
1.240340051152628220e+01,3.131520779808792199e+01
1.256210634155395844e+01,3.242419628195421666e+01
1.264983127966844378e+01,3.346397851382027255e+01
1.265976714407896608e+01,3.440744995842572251e+01
1.258684182580910260e+01,3.522967624585978541e+01
1.242816170094383743e+01,3.590964042916409227e+01
1.218335075662949585e+01,3.643178465301894420e+01
1.185473856423881323e+01,3.678712955626914294e+01
1.144736297232238087e+01,3.697380211544613360e+01
1.096877483333285141e+01,3.699689004921204116e+01
1.042865765660254063e+01,3.686765009215434219e+01
9.838299733329170849e+00,3.660220202782932120e+01
9.209974836929651687e+00,3.621991453763183699e+01
8.556296337484313952e+00,3.574171635871462627e+01
7.889607292087732482e+00,3.518854519795203828e+01
7.221457326021377909e+00,3.458008924177811139e+01
6.562199450316970939e+00,3.393390165443373974e+01
5.920720649953113757e+00,3.326489705448869927e+01
5.304302872004003966e+00,3.258518469685658658e+01
4.718598344268954747e+00,3.190416187163787853e+01
4.167695803356551210e+00,3.122878155581021531e+01
3.654251771856975139e+00,3.056391495425324223e+01
3.179662308678890437e+00,2.991274527661705918e+01
2.744254243914067359e+00,2.927714783381429697e+01
2.347479519902533340e+00,2.865802911866576608e+01
1.988100942925303372e+00,2.805561175232149296e+01
1.664361820016098781e+00,2.746966236531590866e+01
1.374135337906753351e+00,2.689966593309082654e+01
1.115052080720305705e+00,2.634495354778186282e+01
8.846058544113031274e-01,2.580479193383941450e+01
6.802391239058050987e-01,2.527844296971400695e+01
4.994100218084770448e-01,2.476520065997791065e+01
3.396431913878907860e-01,2.426441183485071917e+01
1.985667935007069673e-01,2.377548560932747534e+01
7.393792327584762514e-02,2.329789546934192046e+01
-3.634148974112445807e-02,2.283117684504221145e+01
-1.342164414054826393e-01,2.237492220733531667e+01
-2.214766496306798949e-01,2.192877507918247559e+01
-2.997589964336604407e-01,2.149242386785165593e+01
-3.705534429932993978e-01,2.106559607227942976e+01
-4.352114459255328471e-01,2.064805317393534523e+01
-4.949560823427504586e-01,2.023958635544342854e+01
-5.508932487166877667e-01,1.984001308764161919e+01
-6.040234346420182421e-01,1.944917456567653602e+01
-6.552536885664803634e-01,1.906693394485227699e+01
-7.054094900724739992e-01,1.869317531731301330e+01
-7.552463242070854843e-01,1.832780337402896720e+01
-8.054608195504253665e-01,1.797074370795366960e+01
-8.567013650305635997e-01,1.762194373028856731e+01
-9.095781626808090436e-01,1.728137419044378831e+01
-9.646727061971227535e-01,1.694903131034170229e+01
-1.022546699734280473e+00,1.662493956463207923e+01
-1.083750449148106032e+00,1.630915516006825783e+01
-1.148830769934139795e+00,1.600177028991543793e+01
-1.218338463330758570e+00,1.570291826318872275e+01
-1.292835415159498291e+00,1.541277963421864428e+01
-1.372901371490425237e+00,1.513158948603050113e+01
-1.459140441477089878e+00,1.485964605181436937e+01
-1.552187370837261549e+00,1.459732089281609113e+01
-1.652713619387458088e+00,1.434507088864536328e+01
-1.761433262471850947e+00,1.410345233743159632e+01
-1.879108718511679266e+00,1.387313750830889703e+01
-2.006556282411028125e+00,1.365493403675021966e+01
-2.144651416036289060e+00,1.344980760295466204e+01
-2.294333710910519741e+00,1.325890838242439074e+01
-2.456611392660472681e+00,1.308360180212283908e+01
-2.632565179140844425e+00,1.292550416907081789e+01
-2.823351231466079803e+00,1.278652375171536626e+01
-3.030202845674006440e+00,1.266890787441373867e+01
-3.254430417988069646e+00,1.257529651255523717e+01
-3.497419073488153618e+00,1.250878272292794158e+01
-3.760623170683227379e+00,1.247297997320039897e+01
-4.045556676889735748e+00,1.247209599460960838e+01
-4.353778145527289922e+00,1.251101210501742855e+01
-4.686868711664933684e+00,1.259536594705492973e+01
-5.046401154375421250e+00,1.273163414697449269e+01
-5.433897657033487150e+00,1.292720938997682900e+01
-5.850773442310924111e+00,1.319046367493773886e+01
-6.298262995131571174e+00,1.353078589930695586e+01
-6.777325165523248707e+00,1.395857730289378651e+01
-7.288523149915741683e+00,1.448518261724705880e+01
-7.831875318264383878e+00,1.512272814772729390e+01
-8.406673284305838934e+00,1.588383089510399948e+01
-9.011264786350864142e+00,1.678113615710855910e+01
-9.642801225008891919e+00,1.782663657156130910e+01
-1.029695354331849799e+01,1.903072607241423952e+01
-1.096760602671924900e+01,2.040095182022741938e+01
-1.164654598035224708e+01,2.194045119612072980e+01
-1.232317829967269951e+01,2.364610544679871040e+01
-1.298430733165211848e+01,2.550651166593521779e+01
-1.361404281069120259e+01,2.749997170119332424e+01
-1.419389929856172117e+01,2.959281298867541565e+01
-1.470316493662230251e+01,3.173847102016398480e+01
-1.511960922803495855e+01,3.387783710165140860e+01
-1.542057412643534597e+01,3.594135335722008762e+01
-1.558444267670064143e+01,3.785316206660030502e+01
-1.559240488420109116e+01,3.953725601733905393e+01
-1.543035076678861550e+01,4.092506045653613711e+01
-1.509063663033227520e+01,4.196332566667095421e+01
-1.457342248159304354e+01,4.262082321455575595e+01
-1.388729577879807131e+01,4.289233174696129680e+01
-1.304899415709454757e+01,4.279888069525600969e+01
-1.208220420219357827e+01,4.238410191920571890e+01
-1.101560164045068646e+01,4.170752546930060589e+01
-9.880451499644310687e+00,4.083637357960314063e+01
-8.708155632640037780e+00,3.983759808066239572e+01
-7.528102692922006511e+00,3.877155739889005304e+01
-6.366063774537268571e+00,3.768805472138681267e+01
-5.243231644220381682e+00,3.662475921180414673e+01
-4.175870210256260151e+00,3.560753648367948898e+01
-3.175453691960858471e+00,3.465200372047515032e+01
-2.249139035492060401e+00,3.376565177798339334e+01
-1.400420407769748854e+00,3.295003638685751923e+01
-6.298439375824828046e-01,3.220273433084560821e+01
6.430167326731173194e-02,3.151892633760646589e+01
6.853681776007642945e-01,3.089258271945007905e+01
1.237826791932657322e+00,3.031729211582020511e+01
1.726847106363452289e+00,2.978680066987224251e+01
2.157968953149230540e+00,2.929533281712356541e+01
2.536855018115792504e+00,2.883775689730652658e+01
2.869110358979535480e+00,2.840964645606638328e+01
3.160155489541257801e+00,2.800727552936761100e+01
3.415141224491591743e+00,2.762757530296683584e+01
3.638895381303777210e+00,2.726807089724778521e+01
3.835893322577987430e+00,2.692681056512647686e+01
4.010246008362178038e+00,2.660229495996324189e+01
4.165700645574622385e+00,2.629341092507608479e+01
4.305650167743010570e+00,2.599937210674444188e+01
4.433148681038442618e+00,2.571966729779515148e+01
4.550930711527820804e+00,2.545401654943258052e+01
4.661432623893437821e+00,2.520233457652192399e+01
4.766814989463537877e+00,2.496470070574761735e+01
4.868984991072772495e+00,2.474133449258484774e+01
4.969618187688878308e+00,2.453257610355882079e+01
5.070179141132670431e+00,2.433887058512228663e+01
5.171940544370137616e+00,2.416075519305830710e+01
5.276000596102651485e+00,2.399884901920260205e+01
5.383298447477002924e+00,2.385384421450046588e+01
5.494627609563856652e+00,2.372649816249864685e+01
5.610647259376756679e+00,2.361762600203787699e+01
5.731891421286530175e+00,2.352809293116208877e+01
5.858776032788082233e+00,2.345880574680893105e+01
5.991603931367840197e+00,2.341070308876494366e+01
6.130567825121866932e+00,2.338474386490695167e+01
6.275751336047153295e+00,2.338189334227468663e+01
6.427128233712034344e+00,2.340310640052487301e+01
6.584560010324959300e+00,2.344930746747539629e+01
6.747791987917306500e+00,2.352136669862767704e+01
6.916448196033116780e+00,2.362007203276077050e+01
7.090025315176090359e+00,2.374609686384655660e+01
7.267886047905070868e+00,2.389996322603042600e+01
7.449252355642322243e+00,2.408200060331951065e+01
7.633199083546001518e+00,2.429230075744846573e+01
7.818648585259761141e+00,2.453066932144252377e+01
8.004367049161769998e+00,2.479657533251592483e+01
8.188963310850999378e+00,2.508910036788904563e+01
8.370891003558133647e+00,2.540688948167655070e+01
8.548454937045558921e+00,2.574810668731615237e+01
8.719822592354875113e+00,2.611039823958470052e+01
8.883041559149631894e+00,2.649086737863020602e+01
9.036063609125633889e+00,2.688606442741370728e+01
9.176775879839022210e+00,2.729199609722214603e+01
9.303039329855170791e+00,2.770415746902699894e+01
9.412734217627546585e+00,2.811758931289782737e+01
9.503811863116192526e+00,2.852696214817202858e+01
9.574351396434318318e+00,2.892668674986041566e+01
9.622619620109123417e+00,2.931104875496167139e+01
9.647131563205682880e+00,2.967436277385232302e+01
9.646708849469098013e+00,3.001113919485023018e+01
9.620532704716444172e+00,3.031625496249444041e+01
9.568188352768636662e+00,3.058511830348763283e+01
9.489697740211232357e+00,3.081381692447111220e+01
9.385538007840414920e+00,3.099923978029735494e+01
9.256643876180653763e+00,3.113916414448955194e+01
9.104393082043019447e+00,3.123230228198431035e+01
8.930575106829929055e+00,3.127830525316167254e+01
8.737344565273065911e+00,3.127772487905504306e+01
8.527161656894151065e+00,3.123193823277323133e+01
8.302722912213171824e+00,3.114304178154931435e+01
8.066886008014252596e+00,3.101372417668444470e+01
7.822592635351288237e+00,3.084712751283516852e+01
7.572793278280325779e+00,3.064670665687110684e+01
7.320377339138008033e+00,3.041609513136258514e+01
7.068111397642331539e+00,3.015898428445285973e+01
6.818587604323212759e+00,2.987902038930443638e+01
6.574183375443283239e+00,2.957972218614816384e+01
6.337032759001040461e+00,2.926441944895567815e+01
6.109009143658006735e+00,2.893621158983762243e+01
5.891718425774556067e+00,2.859794418697563856e+01
5.686501352551910138e+00,2.825220064216330229e+01
5.494443520173991402e+00,2.790130589328726174e+01
5.316391408712315858e+00,2.754733914437794695e+01
5.152972855186357393e+00,2.719215283819772822e+01
5.004620473423432081e+00,2.683739549427398785e+01
4.871596695295148827e+00,2.648453649287130318e+01
4.754019306599404082e+00,2.613489134480882115e+01
4.651886560978064189e+00,2.578964640913585882e+01
4.565101160624156940e+00,2.544988238295568195e+01
4.493492581912551742e+00,2.511659618078519074e+01
4.436837390591896302e+00,2.479072104481389971e+01
4.394877331406900289e+00,2.447314488827282020e+01
4.367335090206871939e+00,2.416472698093789262e+01
4.353927713789126130e+00,2.386631314867097231e+01
4.354377736123798748e+00,2.357874968753803913e+01
4.368422102029995813e+00,2.330289619589777672e+01
4.395819003876801467e+00,2.303963751175033536e+01
4.436352756491798388e+00,2.278989491266811740e+01
4.489836833007234240e+00,2.255463669524284498e+01
4.556115172415276859e+00,2.233488820215875137e+01
4.635061850390232330e+00,2.213174130849204957e+01
4.726579180431100369e+00,2.194636331440383969e+01
4.830594284306312325e+00,2.178000511804730621e+01
4.947054140698853075e+00,2.163400845874618383e+01
5.075919090329082728e+00,2.150981192454723612e+01
5.217154746173101820e+00,2.140895530834534455e+01
5.370722230335966962e+00,2.133308177151941720e+01
5.536566636590048773e+00,2.128393713278784460e+01
5.714603601863378124e+00,2.126336544354731473e+01
5.904703863919899653e+00,2.127329984216700609e+01
6.106675689649081917e+00,2.131574750450817746e+01
6.320245083097521643e+00,2.139276733650599382e+01
6.545033729794679900e+00,2.150643890278244541e+01
6.780534710026382861e+00,2.165882097586991861e+01
